rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
11,doi:10.18196/jrc.v4i2.17165,Development of a Virtual Environment-Based Electrooculogram Control System for Safe Electric Wheelchair Mobility for Individuals with Severe Physical Disabilities,2023,Journal of Robotics and Control (JRC),https://doi.org/10.18196/jrc.v4i2.17165,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
12,doi:10.1016/j.promfg.2017.07.209,Integration of a Skill-based Collaborative Mobile Robot in a Smart Cyber-physical Environment,2017,Procedia Manufacturing,https://doi.org/10.1016/j.promfg.2017.07.209,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
13,doi:10.5772/acrt.23,"How Hands-On Assessments Can Boost Retention, Satisfaction, Skill Development, and Career Outcomes in Online Courses",2023,"AI, Computer Science and Robotics Technology",https://doi.org/10.5772/acrt.23,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
14,doi:10.1177/02783649211004615,Learning compositional models of robot skills for task and motion planning,2021,The International Journal of Robotics Research,https://doi.org/10.1177/02783649211004615,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
15,doi:10.1007/s10514-015-9435-2,Adaptation of manipulation skills in physical contact with the environment to reference force profiles,2015,Autonomous Robots,https://doi.org/10.1007/s10514-015-9435-2,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.1177/0885412210386229,Statistical Approaches to Testing the Relationships of the Built Environment with Resident-Level Physical Activity Behavior and Health Outcomes in Cross-Sectional Studies with Cluster Sampling,2011,Journal of Planning Literature,https://doi.org/10.1177/0885412210386229,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
17,doi:10.1146/annurev-control-080320-011601,What Is Robotics? Why Do We Need It and How Can We Get It?,2021,"Annual Review of Control, Robotics, and Autonomous Systems",https://doi.org/10.1146/annurev-control-080320-011601,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
18,arxiv:2605.08567v2,ACWM-Phys: Investigating Generalized Physical Interaction in Action-Conditioned Video World Models,2026,arXiv,http://arxiv.org/abs/2605.08567v2,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
19,arxiv:2512.01946v3,Scaling Cross-Environment Failure Reasoning Data for Vision-Language Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2512.01946v3,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.36227/techrxiv.176106902.20394622/v1,Exploring the Future of Robotics through Physics Informed Vision Based Foundations,,,https://doi.org/10.36227/techrxiv.176106902.20394622/v1,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.48550/arxiv.2411.02385,How Far is Video Generation from World Model: A Physical Law Perspective,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2411.02385,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.1136/bmjebm-2022-111952,Adapt or die: how the pandemic made the shift from EBM to EBM+ more urgent,2022,BMJ Evidence-Based Medicine,https://doi.org/10.1136/bmjebm-2022-111952,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
23,doi:10.1016/s0921-8890(97)80708-7,Living in a partially structured environment: How to bypass the limitations of classical reinforcement techniques,1997,Robotics and Autonomous Systems,https://doi.org/10.1016/s0921-8890(97)80708-7,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
24,doi:10.1002/rcs.390,How to build patient‐specific synthetic abdominal anatomies. An innovative approach from physical toward hybrid surgical simulators,2011,The International Journal of Medical Robotics and Computer Assisted Surgery,https://doi.org/10.1002/rcs.390,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.62311/nesx/rb978-81-972314-7-6,The AI Fusion: Reshaping Industries with Deep Learning and Machine Intelligence,2024,,https://doi.org/10.62311/nesx/rb978-81-972314-7-6,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
26,arxiv:2602.03973v1,VLS: Steering Pretrained Robot Policies via Vision-Language Models,2026,arXiv,http://arxiv.org/abs/2602.03973v1,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
27,arxiv:2508.04384v1,Incorporating Stochastic Models of Controller Behavior into Kinodynamic Efficiently Adaptive State Lattices for Mobile Robot Motion Planning in Off-Road Environments,2025,arXiv,http://arxiv.org/abs/2508.04384v1,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1080/15228835.2021.2000554,Caregivers’ use of robots and their effect on work environment – a scoping review,2021,Journal of Technology in Human Services,https://doi.org/10.1080/15228835.2021.2000554,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
29,doi:10.3389/frobt.2024.1468385,How to arrange the robotic environment? Leveraging experience in both motion planning and environment optimization,2024,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2024.1468385,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
30,doi:10.18608/jla.2025.8837,Bridging Virtual and Physical,2025,Journal of Learning Analytics,https://doi.org/10.18608/jla.2025.8837,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
31,arxiv:2504.14259v1,Experience-based Refinement of Task Planning Knowledge in Autonomous Robots,2025,arXiv,http://arxiv.org/abs/2504.14259v1,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
32,arxiv:2603.04363v1,ManipulationNet: An Infrastructure for Benchmarking Real-World Robot Manipulation with Physical Skill Challenges and Embodied Multimodal Reasoning,2026,arXiv,http://arxiv.org/abs/2603.04363v1,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
33,doi:10.1007/s44267-025-00075-0,MIRSAM: multimodal vision-language segment anything model for infrared small target detection,2025,Visual Intelligence,https://doi.org/10.1007/s44267-025-00075-0,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.3390/buildings11040151,"Differentiating Digital Twin from Digital Shadow: Elucidating a Paradigm Shift to Expedite a Smart, Sustainable Built Environment",2021,Buildings,https://doi.org/10.3390/buildings11040151,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.1109/tcds.2020.2968056,A Framework of Hybrid Force/Motion Skills Learning for Robots,2020,IEEE Transactions on Cognitive and Developmental Systems,https://doi.org/10.1109/tcds.2020.2968056,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.21125/edulearn.2022.2197,HOW CAN ROBOTICS AND PROGRAMMING AFFECT CHILDREN’S COMPUTATIONAL THINKING SKILLS THROUGH REAL LIFE SCENARIOS?,2022,EDULEARN Proceedings EDULEARN22 Proceedings,https://doi.org/10.21125/edulearn.2022.2197,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
37,arxiv:1911.00969v3,Learning to Scaffold the Development of Robotic Manipulation Skills,2019,arXiv,http://arxiv.org/abs/1911.00969v3,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.3390/plants14050634,Compliant Motion Planning Integrating Human Skill for Robotic Arm Collecting Tomato Bunch Based on Improved DDPG,2025,Plants,https://doi.org/10.3390/plants14050634,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.1108/ir-10-2024-0495,Integrating skill knowledge and multimodal information to enhance 3C assembly skills,2025,Industrial Robot: the international journal of robotics research and application,https://doi.org/10.1108/ir-10-2024-0495,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.64898/2026.01.06.25342815,Cracks in the Foundation: How Data-Hungry and Sensitive to Domain Shift are Vision Foundation Models for Computational Pathology?,,,https://doi.org/10.64898/2026.01.06.25342815,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
41,doi:10.1177/02783649251352112,Hierarchical task decomposition for execution monitoring and error recovery: Understanding the rationale behind task demonstrations,2026,The International Journal of Robotics Research,https://doi.org/10.1177/02783649251352112,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
42,doi:10.1177/2399654420968112,"Incompatible with life: Embodied borders, migrant fertility, and the UK’s ‘hostile environment’",2021,Environment and Planning C: Politics and Space,https://doi.org/10.1177/2399654420968112,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.1109/tase.2017.2743000,Interface Design of a Physical Human–Robot Interaction System for Human Impedance Adaptive Skill Transfer,2017,IEEE Transactions on Automation Science and Engineering,https://doi.org/10.1109/tase.2017.2743000,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.1177/0278364917743795,Learning manipulation skills from a single demonstration,2018,The International Journal of Robotics Research,https://doi.org/10.1177/0278364917743795,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
45,doi:10.1142/s2424905x21500069,Evaluation of Pre-Training with the da Vinci Skills Simulator on Motor Skill Acquisition in a Surgical Robotics Curriculum,2021,Journal of Medical Robotics Research,https://doi.org/10.1142/s2424905x21500069,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
46,doi:10.20944/preprints202603.1578.v1,Continual Test-Time Adaptation: A Comprehensive Survey,,,https://doi.org/10.20944/preprints202603.1578.v1,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.1126/scirobotics.adp0751,Development of compositionality through interactive learning of language and action of robots,2025,Science Robotics,https://doi.org/10.1126/scirobotics.adp0751,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
48,doi:10.3390/s21237830,A Digital Twin Approach for the Improvement of an Autonomous Mobile Robots (AMR’s) Operating Environment—A Case Study,2021,Sensors,https://doi.org/10.3390/s21237830,Addresses continual robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Robot skill half life under shift keeps action-critical alternatives explicit until a physical observation collapses them.
